Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,-additional_-9999,Trp-Dbl,Season
257.0,Jordan Walsh,21.0,BOS,PF,10.0,2.0,173.0,14.1,0.564,0.436,0.103,7.8,19.8,13.6,7.4,2.9,3.5,4.7,10.5,0.3,0.3,0.6,0.165,-1.4,2.6,1.2,0.1,,walshjo01,1.8,3.9,0.462,0.7,1.7,0.412,1.1,2.2,0.5,0.551,0.3,0.4,0.75,1.3,3.1,4.4,1.0,1.0,0.6,0.2,2.2,4.6,12.4,0.564,0.385,0.179,0.0,0.0,0.436,0.5,0.533,0.429,,,0.412,0.636,1.0,0.205,4.0,0.353,0.333,0.0,0.0,walshjo01,0.0,2025-26
258.0,De'Aaron Fox,28.0,SAS,PG,5.0,5.0,171.0,17.6,0.613,0.381,0.155,5.0,7.1,6.1,31.4,1.4,0.6,18.2,27.2,0.2,0.2,0.4,0.112,1.6,-1.9,-0.3,0.1,,foxde01,8.6,16.8,0.512,2.4,6.4,0.375,6.2,10.4,0.596,0.583,2.4,2.6,0.923,1.4,2.2,3.6,6.8,1.0,0.2,4.0,2.6,22.0,13.9,0.619,0.214,0.226,0.131,0.048,0.381,0.596,0.889,0.474,0.455,0.25,0.375,0.387,0.583,0.0,0.0,0.125,0.75,0.0,0.0,foxde01,0.0,2025-26
259.0,Taurean Prince,31.0,MIL,SF,8.0,0.0,169.0,7.7,0.623,0.737,0.079,0.0,8.5,4.3,5.9,1.7,1.1,11.3,11.4,0.1,0.1,0.2,0.05,-3.3,-0.3,-3.6,-0.1,,princta02,2.1,4.8,0.447,1.5,3.5,0.429,0.6,1.3,0.5,0.605,0.4,0.4,1.0,0.0,1.6,1.6,1.0,0.8,0.3,0.6,2.5,6.1,19.8,0.263,0.105,0.105,0.0,0.053,0.737,0.5,0.75,0.25,,0.5,0.429,0.8,1.0,0.026,1.0,0.464,0.385,0.0,0.0,princta02,0.0,2025-26
260.0,Jordan Hawkins,23.0,NOP,SG,12.0,0.0,168.0,4.4,0.387,0.593,0.119,3.6,12.3,7.6,6.8,0.6,0.0,6.1,16.6,-0.2,0.0,-0.3,-0.082,-5.0,-3.7,-8.7,-0.3,,hawkijo01,1.4,4.9,0.288,0.8,2.9,0.257,0.7,2.0,0.333,0.364,0.4,0.6,0.714,0.5,1.4,1.9,0.7,0.2,0.0,0.3,0.6,4.0,20.0,0.407,0.068,0.085,0.085,0.169,0.593,0.333,0.75,0.0,0.4,0.3,0.257,0.75,0.889,0.051,1.0,0.114,0.5,0.0,0.0,hawkijo01,0.0,2025-26
261.0,Andrew Nembhard,26.0,IND,PG,6.0,6.0,168.0,16.4,0.559,0.446,0.373,0.6,6.7,3.4,39.9,0.6,0.5,11.0,26.1,0.3,0.0,0.3,0.09,2.9,-2.9,0.0,0.1,,nembhan01,5.5,13.8,0.398,2.0,6.2,0.324,3.5,7.7,0.457,0.47,5.0,5.2,0.968,0.2,1.7,1.8,6.5,0.3,0.2,2.0,2.5,18.0,18.0,0.554,0.06,0.157,0.169,0.169,0.446,0.457,0.8,0.462,0.357,0.429,0.324,0.286,0.583,0.012,1.0,0.054,0.0,0.0,0.0,nembhan01,0.0,2025-26
262.0,Jeremiah Robinson-Earl,25.0,IND,PF,8.0,3.0,167.0,10.5,0.46,0.333,0.2,12.4,19.6,15.6,6.2,1.4,0.0,10.9,13.3,0.0,0.1,0.1,0.034,-2.8,-2.2,-5.0,-0.1,,robinje02,2.1,5.6,0.378,0.4,1.9,0.2,1.8,3.8,0.467,0.411,1.0,1.1,0.889,2.8,3.6,6.4,0.9,0.6,0.0,0.8,1.1,5.6,11.2,0.667,0.378,0.178,0.067,0.044,0.333,0.467,0.647,0.125,0.333,0.5,0.2,0.5,1.0,0.022,1.0,0.533,0.25,0.0,0.0,robinje02,0.0,2025-26
263.0,RayJ Dennis,24.0,IND,PG,11.0,0.0,161.0,7.1,0.433,0.529,0.129,4.7,7.7,6.0,24.2,0.9,2.3,15.9,22.1,-0.3,0.1,-0.2,-0.069,-3.6,-2.1,-5.7,-0.2,,dennira01,2.0,6.4,0.314,1.1,3.4,0.324,0.9,3.0,0.303,0.4,0.7,0.8,0.889,0.7,1.0,1.7,2.3,0.3,0.4,1.3,1.5,5.8,17.6,0.471,0.114,0.2,0.129,0.029,0.529,0.303,0.375,0.286,0.333,0.0,0.324,0.6,0.75,0.0,0.0,0.162,0.0,0.0,0.0,dennira01,0.0,2025-26
264.0,Zion Williamson,25.0,NOP,PF,5.0,5.0,157.0,22.1,0.553,0.0,0.731,10.3,13.9,12.0,26.3,3.1,0.7,14.2,32.2,0.1,0.1,0.2,0.063,2.3,-1.2,1.2,0.1,,willizi01,7.6,15.6,0.487,0.0,0.0,,7.6,15.6,0.487,0.487,7.6,11.4,0.667,3.2,3.6,6.8,4.6,2.0,0.2,3.4,2.4,22.8,4.2,1.0,0.462,0.462,0.077,0.0,0.0,0.487,0.611,0.361,0.5,,,0.447,,0.077,6.0,,,0.0,0.0,willizi01,0.0,2025-26
265.0,Daniss Jenkins,24.0,DET,PG,8.0,2.0,156.0,16.9,0.57,0.313,0.156,4.1,6.8,5.4,26.6,3.7,0.0,13.9,20.7,0.2,0.2,0.5,0.139,0.0,1.3,1.3,0.1,,jenkida01,3.8,8.0,0.469,1.4,2.5,0.55,2.4,5.5,0.432,0.555,0.9,1.3,0.7,0.8,1.3,2.0,3.6,1.5,0.0,1.4,1.4,9.8,14.2,0.688,0.125,0.313,0.188,0.063,0.313,0.432,0.75,0.45,0.167,0.5,0.55,0.316,1.0,0.031,1.0,0.15,0.667,1.0,1.0,jenkida01,0.0,2025-26
266.0,Jabari Walker,23.0,PHI,PF,12.0,5.0,154.0,7.9,0.485,0.324,0.135,11.4,15.1,13.2,4.3,0.6,1.8,11.3,11.9,0.0,0.1,0.2,0.052,-4.5,-1.2,-5.7,-0.1,,walkeja01,1.3,3.1,0.432,0.2,1.0,0.167,1.2,2.1,0.56,0.459,0.3,0.4,0.8,1.3,1.8,3.1,0.4,0.2,0.3,0.4,1.8,3.2,10.0,0.676,0.432,0.189,0.027,0.027,0.324,0.56,0.563,0.571,0.0,1.0,0.167,0.286,1.0,0.0,0.0,0.25,0.0,0.0,0.0,walkeja01,0.0,2025-26
267.0,Walker Kessler,24.0,UTA,C,5.0,5.0,154.0,20.9,0.786,0.216,0.541,15.7,21.8,18.7,14.9,2.2,5.8,25.9,16.3,0.3,0.2,0.5,0.159,1.2,2.0,3.1,0.2,,kesslwa01,5.2,7.4,0.703,1.2,1.6,0.75,4.0,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,7.5,0.784,0.459,0.324,0.0,0.0,0.216,0.69,0.647,0.75,,,0.75,0.6,1.0,0.27,9.0,0.25,1.0,0.0,0.0,kesslwa01,0.0,2025-26
268.0,Yves Missi,21.0,NOP,C,8.0,4.0,153.0,15.1,0.62,0.0,0.6,15.9,13.5,14.8,9.7,0.6,5.5,19.2,12.9,0.2,0.0,0.2,0.068,-0.9,-1.8,-2.7,0.0,,missiyv01,2.4,3.8,0.633,0.0,0.0,,2.4,3.8,0.633,0.633,1.1,2.3,0.5,3.0,2.1,5.1,1.3,0.3,1.0,1.1,1.6,5.9,2.5,1.0,0.7,0.267,0.033,0.0,0.0,0.633,0.714,0.5,0.0,,,0.737,,0.2,4.0,,,0.0,0.0,missiyv01,0.0,2025-26
269.0,Jonas Valančiūnas,33.0,DEN,C,12.0,0.0,151.0,23.2,0.607,0.083,0.431,15.9,26.7,21.7,15.1,0.3,5.6,12.3,27.4,0.4,0.3,0.6,0.205,1.0,0.2,1.2,0.1,,valanjo01,3.3,6.0,0.556,0.2,0.5,0.333,3.2,5.5,0.576,0.569,1.8,2.6,0.71,1.7,3.3,4.9,1.3,0.1,0.8,1.0,2.0,8.7,8.0,0.917,0.292,0.403,0.181,0.042,0.083,0.576,0.667,0.586,0.538,0.0,0.333,0.5,1.0,0.069,4.0,0.0,,0.0,0.0,valanjo01,0.0,2025-26
270.0,Anthony Davis,32.0,DAL,PF,5.0,5.0,149.0,23.4,0.587,0.147,0.413,12.1,23.5,17.9,13.5,2.5,3.3,11.0,28.0,0.2,0.3,0.5,0.156,2.6,1.4,4.0,0.2,,davisan02,7.8,15.0,0.52,0.6,2.2,0.273,7.2,12.8,0.563,0.54,4.6,6.2,0.742,3.4,6.8,10.2,2.2,1.6,1.2,2.2,2.6,20.8,9.9,0.853,0.333,0.24,0.133,0.147,0.147,0.563,0.76,0.5,0.5,0.273,0.273,0.472,0.667,0.133,9.0,0.182,0.0,0.0,0.0,davisan02,0.0,2025-26
271.0,Taylor Hendricks,22.0,UTA,PF,9.0,3.0,148.0,9.7,0.46,0.425,0.2,11.4,16.1,13.7,3.7,1.3,2.0,10.3,13.3,0.0,0.1,0.1,0.026,-2.6,-2.0,-4.6,-0.1,,hendrta01,1.7,4.4,0.375,0.4,1.9,0.235,1.2,2.6,0.478,0.425,0.7,0.9,0.75,1.8,2.4,4.2,0.4,0.4,0.3,0.6,0.4,4.4,12.6,0.575,0.275,0.25,0.05,0.0,0.425,0.478,0.545,0.3,1.0,,0.235,0.818,1.0,0.125,5.0,0.529,0.444,0.0,0.0,hendrta01,0.0,2025-26
272.0,Nick Richards,28.0,PHO,C,14.0,1.0,145.0,13.8,0.617,0.0,0.694,14.1,24.2,19.2,4.7,0.7,4.6,21.7,17.3,0.1,0.2,0.3,0.094,-4.0,-1.3,-5.3,-0.1,,richani01,1.4,2.6,0.556,0.0,0.0,,1.4,2.6,0.556,0.556,1.3,1.8,0.72,1.3,2.2,3.5,0.4,0.1,0.5,0.9,1.5,4.1,5.5,1.0,0.389,0.389,0.167,0.056,0.0,0.556,0.786,0.357,0.5,0.5,,0.75,,0.25,9.0,,,0.0,0.0,richani01,0.0,2025-26
273.0,Tyrese Proctor,21.0,CLE,PG,12.0,0.0,142.0,6.4,0.461,0.661,0.113,1.4,8.1,4.6,13.5,1.3,0.0,8.4,20.2,-0.1,0.1,0.0,0.002,-5.8,-1.6,-7.4,-0.2,,proctty01,1.8,5.2,0.339,1.0,3.4,0.293,0.8,1.8,0.429,0.435,0.5,0.6,0.857,0.2,0.8,1.0,1.2,0.3,0.0,0.5,1.7,5.0,19.6,0.339,0.113,0.113,0.081,0.032,0.661,0.429,0.571,0.143,0.6,0.5,0.293,0.222,0.833,0.016,1.0,0.122,0.4,0.0,0.0,proctty01,0.0,2025-26
274.0,Paul Reed,26.0,DET,C,11.0,2.0,141.0,26.5,0.715,0.137,0.157,18.0,21.7,19.9,14.3,4.1,6.9,19.3,19.5,0.3,0.4,0.7,0.24,2.5,3.6,6.1,0.3,,reedpa01,3.2,4.6,0.686,0.4,0.6,0.571,2.8,4.0,0.705,0.725,0.4,0.7,0.5,2.2,2.6,4.8,1.2,1.1,0.9,1.2,1.8,7.1,7.2,0.863,0.392,0.373,0.059,0.039,0.137,0.705,0.8,0.632,0.667,0.5,0.571,0.774,0.75,0.176,8.0,0.0,,0.0,0.0,reedpa01,0.0,2025-26
275.0,Joel Embiid,31.0,PHI,C,6.0,6.0,140.0,23.8,0.576,0.322,0.402,7.1,19.0,13.0,24.6,1.7,5.9,13.5,35.1,0.2,0.2,0.4,0.13,3.3,1.4,4.7,0.2,,embiijo01,6.7,14.5,0.46,1.5,4.7,0.321,5.2,9.8,0.525,0.511,4.8,5.8,0.829,1.5,4.0,5.5,3.3,0.8,1.5,2.7,2.2,19.7,14.4,0.678,0.23,0.149,0.161,0.138,0.322,0.525,0.65,0.615,0.286,0.5,0.321,0.548,0.889,0.023,0.0,0.0,,0.0,0.0,embiijo01,0.0,2025-26
276.0,Dylan Harper,19.0,SAS,SG,6.0,0.0,140.0,16.6,0.584,0.219,0.281,4.3,14.9,9.9,25.1,1.4,0.0,13.3,25.1,0.2,0.2,0.4,0.132,-0.6,0.3,-0.3,0.1,,harpedy01,5.3,10.7,0.5,0.8,2.3,0.357,4.5,8.3,0.54,0.539,2.5,3.0,0.833,0.8,3.2,4.0,3.8,0.7,0.0,1.8,3.0,14.0,8.6,0.781,0.5,0.188,0.063,0.031,0.219,0.54,0.625,0.417,0.25,0.5,0.357,0.222,1.0,0.016,1.0,0.214,0.667,0.0,0.0,harpedy01,0.0,2025-26
277.0,Trae Young,27.0,ATL,PG,5.0,5.0,139.0,16.7,0.511,0.371,0.557,0.0,7.6,3.9,40.1,1.4,0.7,10.3,29.5,0.1,0.1,0.3,0.095,0.9,-1.4,-0.5,0.1,,youngtr01,5.2,14.0,0.371,1.0,5.2,0.192,4.2,8.8,0.477,0.407,6.4,7.8,0.821,0.0,2.0,2.0,7.8,0.8,0.2,2.0,1.8,17.8,14.6,0.629,0.186,0.243,0.143,0.057,0.371,0.477,0.538,0.471,0.5,0.25,0.192,0.238,0.4,0.0,0.0,0.192,0.4,0.0,0.0,youngtr01,0.0,2025-26
278.0,Gary Payton II,33.0,GSW,SG,14.0,0.0,138.0,11.1,0.458,0.444,0.0,9.6,20.9,15.1,15.4,3.1,2.7,18.2,13.5,0.0,0.3,0.2,0.074,-3.6,1.9,-1.6,0.0,,paytoga02,1.1,2.6,0.417,0.2,1.1,0.188,0.9,1.4,0.6,0.458,0.0,0.0,,0.9,1.8,2.6,1.1,0.6,0.3,0.6,1.1,2.4,12.4,0.556,0.417,0.139,0.0,0.0,0.444,0.6,0.667,0.4,,,0.188,0.833,1.0,0.056,2.0,0.313,0.4,0.0,0.0,paytoga02,0.0,2025-26
279.0,John Konchar,29.0,MEM,SG,12.0,0.0,138.0,12.6,0.691,0.636,0.045,2.3,18.7,10.4,11.2,3.1,3.4,15.1,7.9,0.1,0.2,0.3,0.116,-1.4,3.5,2.2,0.1,,konchjo01,1.0,1.8,0.545,0.5,1.2,0.429,0.5,0.7,0.75,0.682,0.1,0.1,1.0,0.3,2.0,2.3,0.9,0.8,0.4,0.3,0.8,2.6,16.5,0.364,0.273,0.091,0.0,0.0,0.636,0.75,0.833,0.5,,,0.429,0.833,1.0,0.0,0.0,0.5,0.429,0.0,0.0,konchjo01,0.0,2025-26
280.0,Luke Kornet,30.0,SAS,C,6.0,1.0,138.0,21.8,0.802,0.0,0.516,16.7,15.9,16.3,11.3,0.0,4.9,9.5,12.9,0.6,0.2,0.8,0.261,3.2,0.6,3.9,0.2,,kornelu01,4.2,5.2,0.806,0.0,0.0,,4.2,5.2,0.806,0.806,1.8,2.7,0.688,3.2,3.3,6.5,1.8,0.0,1.2,0.7,2.0,10.2,1.3,1.0,0.903,0.097,0.0,0.0,0.0,0.806,0.821,0.667,,,,0.76,,0.419,12.0,,,0.0,0.0,kornelu01,0.0,2025-26
281.0,Hugo González,19.0,BOS,SF,11.0,1.0,136.0,8.9,0.525,0.323,0.032,6.1,11.4,8.7,6.6,3.3,1.5,16.0,11.7,0.0,0.2,0.2,0.071,-4.3,2.0,-2.4,0.0,,gonzahu01,1.3,2.8,0.452,0.5,0.9,0.5,0.8,1.9,0.429,0.532,0.0,0.1,0.0,0.7,1.3,2.0,0.6,0.8,0.2,0.5,1.8,3.0,12.2,0.677,0.29,0.29,0.0,0.097,0.323,0.429,0.667,0.222,,0.333,0.5,0.333,1.0,0.065,1.0,0.4,0.75,0.0,0.0,gonzahu01,0.0,2025-26
282.0,Justin Edwards,22.0,PHI,SF,10.0,1.0,136.0,13.6,0.693,0.723,0.064,4.0,8.1,6.1,9.6,0.7,1.3,9.4,16.3,0.3,0.1,0.4,0.133,1.6,-0.6,1.1,0.1,,edwarju01,2.4,4.7,0.511,1.6,3.4,0.471,0.8,1.3,0.615,0.681,0.3,0.3,1.0,0.5,1.0,1.5,0.9,0.2,0.2,0.5,2.1,6.7,20.9,0.277,0.064,0.106,0.064,0.043,0.723,0.615,1.0,0.4,0.333,1.0,0.471,0.5,0.938,0.043,2.0,0.265,0.444,0.0,0.0,edwarju01,0.0,2025-26
283.0,Isaiah Collier,21.0,UTA,PG,5.0,1.0,131.0,15.3,0.678,0.167,0.8,0.0,14.9,7.3,41.2,0.7,1.5,22.8,16.3,0.3,0.1,0.3,0.123,-1.3,-0.9,-2.2,0.0,,colliis01,3.6,6.0,0.6,0.4,1.0,0.4,3.2,5.0,0.64,0.633,3.4,4.8,0.708,0.0,3.6,3.6,7.4,0.4,0.4,2.4,3.2,11.0,8.4,0.833,0.2,0.533,0.1,0.0,0.167,0.64,0.833,0.625,0.333,,0.4,0.375,1.0,0.0,0.0,0.2,0.0,0.0,0.0,colliis01,0.0,2025-26
284.0,Ousmane Dieng,22.0,OKC,C,11.0,0.0,130.0,4.1,0.394,0.457,0.114,3.5,13.6,8.7,5.8,0.4,4.0,14.0,14.2,-0.2,0.2,0.0,0.005,-6.3,-0.1,-6.4,-0.1,,diengou01,1.0,3.2,0.314,0.3,1.5,0.188,0.7,1.7,0.421,0.357,0.4,0.4,1.0,0.4,1.5,1.9,0.5,0.1,0.5,0.5,0.9,2.6,15.6,0.543,0.143,0.229,0.086,0.086,0.457,0.421,0.6,0.25,0.333,0.667,0.188,0.5,0.667,0.029,1.0,0.25,0.0,0.0,0.0,diengou01,0.0,2025-26
285.0,Amir Coffey,28.0,MIL,SG,13.0,0.0,128.0,5.8,0.517,0.421,0.158,3.6,8.6,6.1,6.5,0.0,0.7,4.7,7.2,0.1,0.0,0.1,0.039,-3.4,-2.1,-5.6,-0.1,,coffeam01,0.6,1.5,0.421,0.2,0.6,0.25,0.5,0.8,0.545,0.474,0.2,0.2,1.0,0.3,0.8,1.1,0.5,0.0,0.1,0.1,0.5,1.6,14.2,0.579,0.211,0.211,0.105,0.053,0.421,0.545,1.0,0.25,0.5,0.0,0.25,0.333,1.0,0.053,1.0,0.875,0.143,0.0,0.0,coffeam01,0.0,2025-26
286.0,Jonathan Isaac,28.0,ORL,PF,13.0,0.0,126.0,11.3,0.496,0.621,0.414,7.3,24.9,16.3,1.1,2.3,3.3,8.0,12.5,0.0,0.2,0.3,0.096,-2.8,1.3,-1.5,0.0,,isaacjo01,0.8,2.2,0.379,0.3,1.4,0.222,0.5,0.8,0.636,0.448,0.6,0.9,0.667,0.6,2.2,2.8,0.1,0.5,0.4,0.2,0.7,2.6,15.6,0.379,0.31,0.034,0.0,0.034,0.621,0.636,0.667,1.0,,0.0,0.222,0.429,1.0,0.241,6.0,0.833,0.2,0.0,0.0,isaacjo01,0.0,2025-26
287.0,Ochai Agbaji,25.0,TOR,SG,9.0,1.0,125.0,4.6,0.421,0.48,0.32,1.8,14.7,8.4,5.7,1.9,0.8,9.5,10.6,-0.1,0.2,0.0,0.017,-6.3,0.2,-6.1,-0.1,,agbajoc01,1.0,2.8,0.36,0.1,1.3,0.083,0.9,1.4,0.615,0.38,0.6,0.9,0.625,0.2,1.9,2.1,0.7,0.6,0.1,0.3,1.8,2.7,12.6,0.52,0.48,0.04,0.0,0.0,0.48,0.615,0.667,0.0,,,0.083,0.875,1.0,0.16,3.0,0.5,0.0,0.0,0.0,agbajoc01,0.0,2025-26
288.0,Drake Powell,20.0,BRK,SG,7.0,0.0,124.0,11.1,0.616,0.324,0.059,2.6,13.0,7.4,17.5,2.4,0.7,20.5,15.0,0.0,0.0,0.1,0.022,-2.9,-0.1,-3.0,0.0,,poweldr01,2.6,4.9,0.529,0.7,1.6,0.455,1.9,3.3,0.565,0.603,0.3,0.3,1.0,0.4,1.9,2.3,2.0,0.9,0.1,1.3,1.7,6.1,14.1,0.676,0.206,0.147,0.235,0.088,0.324,0.565,0.714,0.8,0.25,0.667,0.455,0.308,0.8,0.029,1.0,0.091,0.0,0.0,0.0,poweldr01,0.0,2025-26
289.0,Rob Dillingham,21.0,MIN,PG,11.0,0.0,123.0,9.2,0.474,0.204,0.224,1.9,8.6,5.4,26.5,2.7,0.0,20.6,23.5,-0.2,0.1,-0.1,-0.029,-6.5,-1.4,-7.8,-0.2,,dilliro01,1.8,4.5,0.408,0.3,0.9,0.3,1.5,3.5,0.436,0.439,0.7,1.0,0.727,0.2,0.9,1.1,2.2,0.6,0.0,1.3,1.1,4.6,11.3,0.796,0.265,0.286,0.102,0.143,0.204,0.436,0.615,0.357,0.8,0.0,0.3,0.353,0.667,0.0,0.0,0.2,0.0,0.0,0.0,dilliro01,0.0,2025-26
290.0,Bilal Coulibaly,21.0,WAS,SG,5.0,5.0,123.0,11.3,0.474,0.386,0.341,3.4,15.0,9.2,19.2,2.3,4.2,16.5,20.5,-0.1,0.1,-0.1,-0.034,-2.7,0.2,-2.5,0.0,,coulibi01,3.2,8.8,0.364,1.0,3.4,0.294,2.2,5.4,0.407,0.42,2.2,3.0,0.733,0.8,3.6,4.4,3.4,1.2,1.2,2.0,2.2,9.6,12.6,0.614,0.295,0.25,0.045,0.023,0.386,0.407,0.769,0.091,0.0,0.0,0.294,0.364,1.0,0.205,7.0,0.294,0.4,0.0,0.0,coulibi01,0.0,2025-26
291.0,Bradley Beal,32.0,LAC,SG,6.0,6.0,121.0,5.1,0.476,0.396,0.167,2.0,2.8,2.4,12.4,1.2,0.0,14.9,22.2,-0.2,0.0,-0.2,-0.086,-6.9,-4.2,-11.1,-0.3,,bealbr01,3.0,8.0,0.375,1.2,3.2,0.368,1.8,4.8,0.379,0.448,1.0,1.3,0.75,0.3,0.5,0.8,1.7,0.5,0.0,1.5,2.3,8.2,16.1,0.604,0.125,0.146,0.208,0.125,0.396,0.379,0.5,0.571,0.2,0.333,0.368,0.727,1.0,0.0,0.0,0.211,0.25,0.0,0.0,bealbr01,0.0,2025-26
292.0,Ja'Kobe Walter,21.0,TOR,SG,10.0,0.0,119.0,5.0,0.469,0.71,0.226,5.7,6.4,6.0,6.0,2.8,0.8,19.0,14.9,-0.2,0.1,0.0,-0.005,-6.3,0.0,-6.3,-0.1,,walteja01,1.0,3.1,0.323,0.6,2.2,0.273,0.4,0.9,0.444,0.419,0.6,0.7,0.857,0.6,0.7,1.3,0.6,0.7,0.1,0.8,1.8,3.2,20.3,0.29,0.097,0.129,0.065,0.0,0.71,0.444,0.333,0.75,0.0,,0.273,1.0,1.0,0.032,1.0,0.091,0.5,0.0,0.0,walteja01,0.0,2025-26
293.0,Precious Achiuwa,26.0,SAC,C,7.0,4.0,118.0,14.1,0.558,0.258,0.419,9.2,18.8,13.8,5.9,2.0,2.4,7.6,14.2,0.1,0.1,0.2,0.072,-1.3,-0.8,-2.0,0.0,,achiupr01,2.4,4.4,0.548,0.0,1.1,0.0,2.4,3.3,0.739,0.548,1.0,1.9,0.538,1.4,2.7,4.1,0.7,0.7,0.4,0.4,1.0,5.9,9.1,0.742,0.355,0.355,0.032,0.0,0.258,0.739,0.818,0.727,0.0,,0.0,0.647,,0.129,2.0,0.75,0.0,0.0,0.0,achiupr01,0.0,2025-26
294.0,Jaden Hardy,23.0,DAL,SG,11.0,0.0,117.0,7.9,0.551,0.622,0.2,1.8,9.7,5.8,5.2,1.6,0.7,15.5,20.7,-0.1,0.1,0.0,-0.002,-4.4,-0.5,-4.9,-0.1,,hardyja02,1.6,4.1,0.4,1.0,2.5,0.393,0.6,1.5,0.412,0.522,0.6,0.8,0.778,0.2,1.0,1.2,0.4,0.4,0.1,0.8,1.1,4.9,18.2,0.378,0.067,0.178,0.111,0.022,0.622,0.412,0.667,0.5,0.2,0.0,0.393,0.429,0.818,0.0,0.0,0.25,0.429,0.0,0.0,hardyja02,0.0,2025-26
295.0,Karlo Matković,24.0,NOP,PF,11.0,0.0,115.0,17.6,0.69,0.188,0.25,6.2,21.1,13.0,11.4,0.9,4.6,10.1,14.5,0.2,0.0,0.3,0.112,0.3,-0.3,0.0,0.1,,matkoka01,2.0,2.9,0.688,0.2,0.5,0.333,1.8,2.4,0.769,0.719,0.3,0.7,0.375,0.6,1.8,2.5,0.7,0.2,0.5,0.4,1.0,4.5,6.2,0.813,0.625,0.188,0.0,0.0,0.188,0.769,0.9,0.333,,,0.333,0.75,1.0,0.531,16.0,0.333,0.5,0.0,0.0,matkoka01,0.0,2025-26
296.0,Terrence Shannon Jr.,25.0,MIN,SG,7.0,0.0,115.0,4.7,0.434,0.393,0.25,3.0,12.9,8.2,8.5,1.7,0.0,16.2,13.7,-0.1,0.1,0.0,-0.015,-5.9,-0.5,-6.4,-0.1,,shannte01,1.3,4.0,0.321,0.6,1.6,0.364,0.7,2.4,0.294,0.393,0.7,1.0,0.714,0.4,2.0,2.4,1.1,0.6,0.0,0.9,1.6,3.9,12.7,0.607,0.321,0.214,0.071,0.0,0.393,0.294,0.444,0.167,0.0,,0.364,0.2,0.25,0.036,1.0,0.455,0.2,0.0,0.0,shannte01,0.0,2025-26
297.0,Caleb Martin,30.0,DAL,SF,12.0,0.0,112.0,5.0,0.388,0.333,0.333,8.5,9.2,8.9,15.2,1.7,0.7,19.5,9.6,0.0,0.1,0.1,0.04,-6.8,1.0,-5.8,-0.1,,martica02,0.4,1.5,0.278,0.1,0.5,0.167,0.3,1.0,0.333,0.306,0.4,0.5,0.833,0.8,0.8,1.6,1.1,0.3,0.1,0.4,1.9,1.3,13.5,0.667,0.278,0.167,0.0,0.222,0.333,0.333,0.6,0.0,,0.25,0.167,1.0,1.0,0.222,2.0,0.833,0.2,0.0,0.0,martica02,0.0,2025-26
298.0,Liam McNeeley,20.0,CHO,SF,9.0,0.0,112.0,8.4,0.52,0.621,0.517,4.2,13.0,8.7,12.8,0.9,0.8,12.3,15.1,0.1,0.0,0.1,0.049,-3.1,-1.3,-4.4,-0.1,,mcneeli01,1.0,3.2,0.31,0.7,2.0,0.333,0.3,1.2,0.273,0.414,1.4,1.7,0.867,0.4,1.4,1.9,1.2,0.2,0.1,0.6,1.6,4.1,18.1,0.379,0.103,0.241,0.034,0.0,0.621,0.273,0.667,0.143,0.0,,0.333,1.0,1.0,0.0,0.0,0.333,0.333,0.0,0.0,mcneeli01,0.0,2025-26
299.0,Jeremy Sochan,22.0,SAS,PF,7.0,0.0,109.0,13.5,0.743,0.37,0.333,4.4,15.1,10.0,13.9,1.3,1.8,20.5,15.2,0.2,0.1,0.3,0.147,-1.7,1.1,-0.6,0.0,,sochaje01,2.4,3.9,0.63,0.7,1.4,0.5,1.7,2.4,0.706,0.722,1.0,1.3,0.778,0.6,2.1,2.7,1.6,0.4,0.3,1.1,2.9,6.6,10.2,0.63,0.519,0.111,0.0,0.0,0.37,0.706,0.714,0.667,,,0.5,0.75,1.0,0.296,5.0,0.5,0.6,0.0,0.0,sochaje01,0.0,2025-26
