Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,Trp-Dbl,Season
234.0,Taurean Prince,28.0,MIN,PF,54.0,4.0,1192.0,10.0,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,15.7,0.488,0.216,0.172,0.047,0.053,0.512,0.557,0.671,0.462,0.667,0.3,0.381,0.748,0.946,0.013,4.0,0.418,0.432,1.0,0.0,0.0,2022-23
235.0,Andrew Wiggins,27.0,GSW,SF,37.0,37.0,1190.0,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,,6.8,14.3,0.473,2.4,6.1,0.396,4.4,8.2,0.53,0.557,1.2,1.9,0.611,1.6,3.4,5.0,2.3,1.2,0.8,1.3,2.9,17.1,15.4,0.575,0.157,0.244,0.07,0.104,0.425,0.53,0.711,0.504,0.378,0.418,0.396,0.621,0.955,0.055,25.0,0.2,0.356,0.0,0.0,0.0,2022-23
237.0,Gary Harris,28.0,ORL,SG,48.0,42.0,1184.0,10.5,0.62,0.71,0.098,2.0,7.4,4.7,6.9,1.8,1.0,8.0,12.6,1.3,1.1,2.3,0.095,-1.4,0.7,-0.7,0.4,,2.9,6.4,0.45,2.0,4.5,0.431,0.9,1.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,19.4,0.29,0.143,0.091,0.016,0.039,0.71,0.494,0.614,0.429,0.0,0.417,0.431,0.523,0.915,0.01,2.0,0.417,0.462,0.0,0.0,0.0,2022-23
238.0,Tre Mann,21.0,OKC,PG,67.0,5.0,1183.0,10.0,0.492,0.513,0.11,2.4,11.8,7.0,14.0,1.6,0.9,10.6,20.7,-0.6,1.1,0.5,0.021,-3.0,-1.0,-3.9,-0.6,,2.9,7.5,0.393,1.2,3.8,0.315,1.7,3.6,0.475,0.474,0.6,0.8,0.764,0.4,1.9,2.3,1.8,0.6,0.2,0.9,1.5,7.7,17.2,0.487,0.126,0.204,0.108,0.05,0.513,0.475,0.667,0.373,0.407,0.56,0.315,0.267,0.605,0.012,4.0,0.121,0.452,2.0,0.0,1.0,2022-23
239.0,Trendon Watford,22.0,POR,PF,62.0,12.0,1182.0,13.6,0.625,0.198,0.31,4.1,19.2,11.6,16.0,1.3,0.9,16.2,16.1,1.3,0.7,2.1,0.084,-1.4,-0.4,-1.8,0.1,,2.9,5.2,0.56,0.4,1.0,0.391,2.5,4.2,0.602,0.599,1.2,1.6,0.72,0.7,3.2,3.8,2.1,0.5,0.2,1.1,1.9,7.4,8.8,0.802,0.344,0.347,0.08,0.012,0.198,0.602,0.676,0.545,0.462,0.5,0.391,0.609,1.0,0.019,5.0,0.125,0.25,0.0,0.0,0.0,2022-23
240.0,Christian Braun,21.0,DEN,SG,76.0,6.0,1181.0,10.3,0.568,0.332,0.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,0.079,-2.5,0.1,-2.4,-0.1,,1.9,3.8,0.495,0.4,1.3,0.354,1.4,2.5,0.565,0.554,0.5,0.8,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3,4.7,11.4,0.668,0.36,0.239,0.028,0.042,0.332,0.565,0.721,0.42,0.375,0.167,0.354,0.67,0.941,0.114,30.0,0.417,0.4,0.0,0.0,0.0,2022-23
241.0,Xavier Tillman Sr.,24.0,MEM,C,61.0,29.0,1180.0,17.3,0.621,0.049,0.291,10.9,16.7,13.8,10.9,2.3,2.2,11.3,13.7,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2,,3.1,5.0,0.614,0.1,0.2,0.267,3.0,4.8,0.632,0.621,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0,5.5,0.951,0.516,0.31,0.111,0.013,0.049,0.632,0.753,0.516,0.441,0.25,0.267,0.712,1.0,0.095,24.0,0.533,0.125,0.0,0.0,0.0,2022-23
242.0,Devin Vassell,22.0,SAS,SG,38.0,32.0,1178.0,15.5,0.55,0.447,0.168,0.7,13.5,6.9,17.3,1.7,1.2,8.2,24.4,0.7,0.5,1.2,0.051,1.3,-0.9,0.4,0.7,,6.9,15.7,0.439,2.7,7.0,0.387,4.2,8.7,0.48,0.525,2.1,2.6,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5,17.6,0.553,0.141,0.081,0.176,0.155,0.447,0.48,0.643,0.333,0.41,0.489,0.387,0.456,0.883,0.035,17.0,0.165,0.477,3.0,0.0,0.0,2022-23
243.0,Collin Sexton,24.0,UTA,PG,48.0,15.0,1145.0,15.9,0.616,0.261,0.425,3.5,6.3,5.0,17.9,1.1,0.4,13.3,23.4,2.0,0.5,2.5,0.105,0.1,-1.5,-1.3,0.2,,4.9,9.8,0.506,1.0,2.5,0.393,3.9,7.2,0.546,0.558,3.4,4.1,0.819,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3,10.9,0.739,0.256,0.355,0.092,0.036,0.261,0.546,0.608,0.506,0.581,0.412,0.393,0.328,0.729,0.021,7.0,0.205,0.44,0.0,0.0,0.0,2022-23
244.0,Precious Achiuwa,23.0,TOR,C,55.0,12.0,1140.0,15.2,0.554,0.267,0.307,9.3,24.4,16.3,6.3,1.3,2.6,11.4,19.4,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1,,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,9.7,0.733,0.381,0.262,0.069,0.012,0.267,0.564,0.734,0.406,0.286,0.2,0.269,0.623,0.966,0.141,49.0,0.444,0.25,1.0,0.0,0.0,2022-23
245.0,Steven Adams,29.0,MEM,C,42.0,42.0,1133.0,17.5,0.564,0.004,0.49,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,,3.7,6.3,0.597,0.0,0.0,0.0,3.7,6.2,0.599,0.597,1.1,3.1,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,2.6,0.996,0.696,0.281,0.019,0.0,0.004,0.599,0.645,0.5,0.4,,0.0,0.503,,0.163,41.0,1.0,0.0,0.0,0.0,0.0,2022-23
246.0,Alec Burks,31.0,DET,SG,51.0,8.0,1122.0,16.5,0.602,0.521,0.41,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,,3.9,9.0,0.436,1.9,4.7,0.414,2.0,4.3,0.459,0.544,3.0,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,17.7,0.479,0.087,0.144,0.122,0.12,0.521,0.459,0.65,0.409,0.464,0.4,0.414,0.307,0.657,0.002,1.0,0.213,0.49,0.0,0.0,0.0,2022-23
247.0,Lamar Stevens,25.0,CLE,SF,62.0,25.0,1120.0,9.5,0.524,0.33,0.198,5.0,16.7,10.9,4.0,1.2,1.6,7.9,13.6,0.3,1.6,1.9,0.08,-3.0,0.2,-2.8,-0.2,,2.1,4.6,0.448,0.5,1.5,0.316,1.6,3.1,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,11.5,0.67,0.33,0.16,0.139,0.031,0.33,0.513,0.653,0.326,0.45,0.222,0.316,0.778,0.967,0.104,24.0,0.621,0.254,0.0,0.0,0.0,2022-23
248.0,Moritz Wagner,25.0,ORL,C,57.0,18.0,1109.0,17.4,0.63,0.412,0.46,7.0,19.4,13.2,11.5,1.6,1.1,12.5,21.1,2.1,1.3,3.4,0.149,0.4,0.2,0.6,0.7,,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,0.564,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,12.2,0.588,0.379,0.189,0.008,0.013,0.412,0.631,0.733,0.453,0.333,0.4,0.313,0.782,0.98,0.134,42.0,0.178,0.31,0.0,0.0,0.0,2022-23
249.0,Jordan Goodwin,24.0,WAS,PG,62.0,7.0,1106.0,14.8,0.531,0.334,0.195,6.0,14.3,10.3,20.8,2.6,2.0,12.9,17.3,0.9,1.3,2.2,0.097,-0.7,1.4,0.7,0.8,,2.5,5.7,0.448,0.6,1.9,0.322,1.9,3.8,0.511,0.501,0.9,1.1,0.768,0.9,2.4,3.3,2.7,0.9,0.4,0.9,1.5,6.6,13.8,0.666,0.187,0.258,0.127,0.093,0.334,0.511,0.712,0.44,0.444,0.394,0.322,0.242,0.868,0.025,5.0,0.212,0.52,0.0,0.0,0.0,2022-23
250.0,Victor Oladipo,30.0,MIA,SG,42.0,2.0,1106.0,10.6,0.513,0.526,0.196,1.6,12.3,6.8,19.8,2.6,1.1,16.6,21.1,-0.9,1.5,0.6,0.024,-2.9,0.8,-2.1,0.0,,3.8,9.6,0.397,1.7,5.0,0.33,2.1,4.5,0.471,0.484,1.4,1.9,0.747,0.4,2.7,3.0,3.5,1.4,0.3,2.1,2.4,10.7,16.7,0.474,0.144,0.156,0.107,0.055,0.526,0.471,0.534,0.492,0.326,0.545,0.33,0.278,0.586,0.01,3.0,0.179,0.158,1.0,0.0,0.0,2022-23
251.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,,3.2,5.6,0.566,0.0,0.0,0.0,3.2,5.5,0.571,0.566,0.6,1.4,0.439,1.0,5.3,6.3,6.1,1.3,0.6,2.3,3.3,6.9,4.8,0.991,0.43,0.464,0.094,0.004,0.009,0.571,0.713,0.468,0.455,0.0,0.0,0.617,,0.157,32.0,0.0,,0.0,0.0,1.0,2022-23
252.0,Jeff Green,36.0,DEN,PF,56.0,4.0,1091.0,11.0,0.576,0.317,0.357,4.1,10.9,7.6,8.3,0.8,1.4,10.8,17.0,0.8,0.8,1.7,0.074,-2.4,-1.0,-3.4,-0.4,,2.9,5.9,0.488,0.5,1.9,0.288,2.3,4.0,0.58,0.534,1.6,2.1,0.744,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8,11.5,0.683,0.302,0.271,0.067,0.034,0.317,0.58,0.768,0.427,0.409,0.364,0.288,0.785,0.9,0.146,43.0,0.365,0.421,2.0,0.0,0.0,2022-23
253.0,Brandon Clarke,26.0,MEM,PF,56.0,8.0,1090.0,20.0,0.682,0.017,0.393,9.0,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,0.199,0.8,1.8,2.5,1.3,,4.1,6.2,0.656,0.0,0.1,0.167,4.1,6.1,0.665,0.658,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,5.1,0.983,0.496,0.318,0.146,0.023,0.017,0.665,0.792,0.568,0.451,0.625,0.167,0.768,1.0,0.158,52.0,1.0,0.167,0.0,0.0,0.0,2022-23
255.0,Oshae Brissett,24.0,IND,PF,65.0,2.0,1083.0,10.6,0.52,0.486,0.455,6.4,16.0,11.2,5.4,1.4,1.0,8.2,16.1,0.4,0.7,1.1,0.05,-2.0,-1.2,-3.2,-0.3,,1.9,4.9,0.386,0.7,2.4,0.31,1.2,2.5,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,13.9,0.514,0.326,0.147,0.016,0.019,0.486,0.457,0.558,0.277,0.4,0.0,0.31,0.707,0.938,0.05,14.0,0.258,0.225,0.0,0.0,0.0,2022-23
257.0,Obi Toppin,24.0,NYK,PF,67.0,5.0,1050.0,13.6,0.565,0.589,0.112,3.0,16.6,9.8,9.2,1.1,1.1,8.0,19.5,1.1,1.0,2.1,0.095,0.3,-0.8,-0.5,0.4,,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,16.0,0.411,0.289,0.095,0.019,0.007,0.589,0.593,0.736,0.25,0.125,0.667,0.344,0.863,0.965,0.148,52.0,0.47,0.353,2.0,0.0,0.0,2022-23
258.0,Joe Ingles,35.0,MIL,SF,46.0,0.0,1044.0,10.7,0.616,0.819,0.085,1.4,11.1,6.4,18.4,1.5,0.5,17.6,12.6,1.1,1.2,2.3,0.107,-1.6,0.8,-0.7,0.3,,2.3,5.4,0.435,1.8,4.4,0.409,0.5,1.0,0.556,0.603,0.4,0.5,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,1.6,6.9,22.2,0.181,0.081,0.073,0.008,0.02,0.819,0.556,0.65,0.5,0.5,0.4,0.409,0.32,0.711,0.0,0.0,0.261,0.453,1.0,0.0,0.0,2022-23
259.0,Jalen Johnson,21.0,ATL,SF,70.0,6.0,1042.0,14.1,0.554,0.323,0.242,5.3,24.6,14.8,10.4,1.7,2.8,10.3,16.0,0.8,1.3,2.1,0.099,-1.2,1.5,0.3,0.6,,2.3,4.6,0.491,0.4,1.5,0.288,1.8,3.1,0.587,0.537,0.7,1.1,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6,11.2,0.677,0.391,0.189,0.04,0.047,0.323,0.587,0.722,0.41,0.462,0.333,0.288,0.625,1.0,0.152,42.0,0.442,0.283,3.0,0.0,0.0,2022-23
260.0,Isaiah Jackson,21.0,IND,C,63.0,12.0,1042.0,17.5,0.595,0.044,0.459,12.1,18.0,15.0,7.0,1.4,7.7,11.8,17.4,1.5,1.2,2.7,0.124,-1.7,0.9,-0.8,0.3,,2.8,5.0,0.563,0.0,0.2,0.143,2.8,4.8,0.582,0.566,1.5,2.3,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2,4.2,0.956,0.616,0.261,0.044,0.025,0.044,0.582,0.684,0.373,0.286,0.75,0.143,0.729,1.0,0.296,82.0,0.214,0.333,0.0,0.0,0.0,2022-23
261.0,Dyson Daniels,19.0,NOP,PG,59.0,11.0,1042.0,8.8,0.503,0.413,0.192,3.9,16.5,10.2,16.4,2.0,1.0,20.2,11.6,-0.1,1.4,1.3,0.061,-3.4,1.6,-1.8,0.0,,1.5,3.5,0.418,0.5,1.5,0.314,1.0,2.1,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,13.4,0.587,0.303,0.221,0.048,0.01,0.413,0.492,0.635,0.348,0.3,0.0,0.314,0.55,0.889,0.029,6.0,0.291,0.36,3.0,0.0,0.0,2022-23
262.0,Wenyen Gabriel,25.0,LAL,C,68.0,2.0,1024.0,14.4,0.626,0.138,0.323,12.6,17.2,15.0,4.8,1.2,2.9,13.4,14.1,1.5,1.3,2.8,0.132,-2.3,0.1,-2.2,-0.1,,2.3,3.8,0.596,0.1,0.5,0.278,2.1,3.3,0.647,0.615,0.8,1.2,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1,5.5,6.1,0.862,0.523,0.312,0.019,0.008,0.138,0.647,0.713,0.568,0.2,0.5,0.278,0.676,0.9,0.092,21.0,0.528,0.263,1.0,0.0,0.0,2022-23
263.0,Austin Rivers,30.0,MIN,SG,52.0,10.0,1016.0,7.4,0.564,0.589,0.187,0.6,8.4,4.6,9.3,1.3,0.3,9.2,10.5,0.5,0.8,1.3,0.061,-3.3,0.5,-2.8,-0.2,,1.8,4.0,0.435,0.8,2.4,0.35,0.9,1.7,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,15.7,0.411,0.201,0.191,0.019,0.0,0.589,0.558,0.786,0.35,0.25,,0.35,0.354,0.907,0.019,3.0,0.659,0.42,0.0,0.0,0.0,2022-23
264.0,Hamidou Diallo,24.0,DET,SF,56.0,0.0,996.0,15.7,0.593,0.056,0.395,6.2,15.7,10.8,9.2,2.6,1.4,13.9,21.8,0.4,0.9,1.3,0.063,-1.8,0.4,-1.4,0.1,,3.8,6.7,0.573,0.1,0.4,0.238,3.8,6.3,0.593,0.58,1.6,2.6,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3,6.7,0.944,0.432,0.291,0.125,0.069,0.056,0.593,0.765,0.459,0.426,0.462,0.238,0.624,1.0,0.139,48.0,0.524,0.273,1.0,0.0,0.0,2022-23
266.0,Marvin Bagley III,23.0,DET,C,42.0,25.0,990.0,17.2,0.587,0.173,0.283,10.2,20.2,15.1,5.9,0.9,2.7,9.7,20.4,1.3,0.7,2.0,0.095,0.3,-1.2,-0.9,0.3,,4.8,9.1,0.529,0.5,1.6,0.288,4.4,7.5,0.579,0.554,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0,8.8,0.827,0.296,0.366,0.11,0.029,0.173,0.579,0.779,0.479,0.452,0.364,0.288,0.612,0.947,0.071,27.0,0.288,0.316,1.0,0.0,0.0,2022-23
268.0,Jock Landale,27.0,PHO,C,69.0,4.0,979.0,16.4,0.595,0.249,0.312,13.2,18.6,15.8,10.1,0.8,2.7,13.3,19.3,1.5,1.2,2.7,0.132,-0.7,-0.4,-1.1,0.2,,2.6,4.9,0.528,0.3,1.2,0.25,2.3,3.7,0.621,0.559,1.1,1.5,0.752,1.7,2.3,4.1,1.0,0.2,0.4,0.9,1.8,6.6,9.8,0.751,0.377,0.297,0.053,0.024,0.249,0.621,0.74,0.53,0.333,0.5,0.25,0.771,1.0,0.139,42.0,0.036,0.333,1.0,0.0,0.0,2022-23
269.0,Nassir Little,22.0,POR,SF,54.0,4.0,976.0,10.2,0.555,0.521,0.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,0.2,0.4,0.7,0.032,-1.6,-1.4,-3.0,-0.3,,2.5,5.6,0.442,1.1,2.9,0.367,1.4,2.7,0.524,0.538,0.6,0.9,0.717,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,16.9,0.479,0.185,0.129,0.059,0.092,0.521,0.524,0.696,0.333,0.389,0.5,0.367,0.553,0.931,0.05,12.0,0.139,0.364,2.0,0.0,0.0,2022-23
270.0,Usman Garuba,20.0,HOU,C,75.0,1.0,970.0,12.9,0.569,0.333,0.266,13.4,21.4,17.4,8.8,2.2,2.9,19.2,10.5,0.9,0.9,1.8,0.091,-2.0,0.6,-1.4,0.2,,1.1,2.4,0.486,0.3,0.8,0.407,0.8,1.6,0.525,0.554,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0,9.9,0.667,0.452,0.209,0.006,0.0,0.333,0.525,0.625,0.324,0.0,,0.407,0.613,1.0,0.062,11.0,0.492,0.414,0.0,0.0,0.0,2022-23
271.0,JT Thor,20.0,CHO,PF,69.0,8.0,969.0,7.0,0.506,0.517,0.197,3.9,13.0,8.4,4.9,1.1,2.1,14.5,13.1,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7,,1.4,3.4,0.399,0.6,1.8,0.317,0.8,1.7,0.487,0.481,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,3.8,15.8,0.483,0.193,0.164,0.088,0.038,0.517,0.487,0.565,0.487,0.381,0.333,0.317,0.679,0.974,0.05,11.0,0.553,0.382,0.0,0.0,0.0,2022-23
272.0,Haywood Highsmith,26.0,MIA,PF,54.0,11.0,969.0,8.5,0.517,0.505,0.13,6.7,16.4,11.4,6.2,1.9,1.8,16.5,12.5,-0.3,1.3,0.9,0.046,-3.7,0.7,-3.1,-0.3,,1.7,4.0,0.431,0.7,2.0,0.339,1.0,2.0,0.523,0.516,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4,15.4,0.495,0.241,0.148,0.069,0.037,0.505,0.523,0.692,0.406,0.267,0.375,0.339,0.625,0.973,0.06,13.0,0.44,0.313,0.0,0.0,0.0,2022-23
273.0,Cameron Payne,28.0,PHO,PG,48.0,15.0,968.0,13.2,0.512,0.408,0.141,1.3,11.0,6.1,32.6,1.7,0.7,14.4,24.8,0.0,1.0,1.1,0.053,-0.5,-0.7,-1.2,0.2,,3.9,9.4,0.415,1.4,3.9,0.368,2.5,5.6,0.448,0.49,1.0,1.3,0.766,0.3,2.0,2.2,4.5,0.7,0.2,1.7,1.8,10.3,15.8,0.592,0.124,0.267,0.146,0.055,0.408,0.448,0.607,0.388,0.439,0.4,0.368,0.3,0.662,0.0,0.0,0.097,0.333,3.0,0.0,0.0,2022-23
275.0,Karl-Anthony Towns,27.0,MIN,PF,29.0,29.0,957.0,18.8,0.618,0.383,0.315,5.7,21.6,13.8,22.0,1.0,1.5,15.0,25.6,1.5,1.1,2.7,0.133,2.1,0.9,3.0,1.2,,7.3,14.8,0.495,2.1,5.7,0.366,5.2,9.1,0.576,0.565,4.1,4.7,0.874,1.7,6.5,8.1,4.8,0.7,0.6,3.0,3.8,20.8,14.0,0.617,0.201,0.292,0.056,0.068,0.383,0.576,0.791,0.48,0.333,0.552,0.366,0.599,0.967,0.044,17.0,0.104,0.176,0.0,0.0,0.0,2022-23
276.0,Zion Williamson,22.0,NOP,PF,29.0,29.0,956.0,25.2,0.652,0.041,0.529,6.9,17.0,12.0,24.4,1.6,1.6,14.6,30.4,2.3,1.2,3.6,0.18,4.8,1.0,5.8,1.9,AS,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,4.1,0.959,0.618,0.307,0.026,0.009,0.041,0.618,0.721,0.438,0.5,0.0,0.368,0.457,0.857,0.113,42.0,0.0,,0.0,0.0,0.0,2022-23
278.0,Cam Thomas,21.0,BRK,SG,57.0,4.0,948.0,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,0.3,0.7,1.0,0.049,-0.7,-2.0,-2.7,-0.2,,3.5,8.0,0.441,0.9,2.3,0.383,2.6,5.7,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,14.6,0.708,0.125,0.226,0.228,0.129,0.292,0.464,0.684,0.466,0.346,0.458,0.383,0.327,0.451,0.011,5.0,0.105,0.5,0.0,0.0,0.0,2022-23
280.0,Maxi Kleber,31.0,DAL,PF,37.0,5.0,930.0,8.7,0.592,0.663,0.225,3.7,13.3,8.4,7.5,0.6,2.9,12.7,10.3,0.7,0.6,1.3,0.067,-2.2,0.0,-2.2,0.0,,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,18.1,0.337,0.237,0.047,0.036,0.018,0.663,0.667,0.725,0.5,0.667,0.333,0.348,0.868,0.974,0.077,11.0,0.277,0.29,0.0,0.0,0.0,2022-23
281.0,Yuta Watanabe,28.0,BRK,SF,58.0,1.0,928.0,12.1,0.637,0.582,0.203,3.7,13.1,8.5,7.0,1.3,1.6,8.0,13.1,1.3,0.9,2.1,0.111,-0.4,-0.2,-0.6,0.3,,2.0,4.0,0.491,1.0,2.3,0.444,0.9,1.7,0.557,0.621,0.6,0.8,0.723,0.5,1.9,2.4,0.8,0.4,0.3,0.4,1.4,5.6,16.4,0.418,0.224,0.138,0.017,0.039,0.582,0.557,0.769,0.281,0.25,0.444,0.444,0.722,1.0,0.06,13.0,0.533,0.514,1.0,0.0,0.0,2022-23
282.0,Ish Wainright,28.0,PHO,SF,60.0,2.0,915.0,9.2,0.522,0.762,0.137,5.3,11.6,8.4,7.4,2.0,2.2,8.4,12.2,0.5,1.2,1.7,0.089,-2.7,1.5,-1.2,0.2,,1.4,3.8,0.37,1.0,2.9,0.329,0.5,0.9,0.5,0.496,0.4,0.5,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,2.0,4.2,19.8,0.238,0.15,0.075,0.009,0.004,0.762,0.5,0.529,0.471,0.5,0.0,0.329,0.519,0.982,0.026,3.0,0.514,0.337,2.0,0.0,0.0,2022-23
283.0,Daishen Nix,20.0,HOU,PG,57.0,7.0,914.0,5.3,0.447,0.591,0.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,-1.5,0.3,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0,,1.4,4.2,0.342,0.7,2.5,0.286,0.7,1.7,0.423,0.426,0.4,0.6,0.667,0.3,1.4,1.7,2.3,0.5,0.1,1.5,1.0,4.0,17.4,0.409,0.19,0.194,0.004,0.021,0.591,0.423,0.489,0.37,1.0,0.2,0.286,0.439,0.825,0.013,2.0,0.15,0.238,3.0,0.0,0.0,2022-23
284.0,Jaylin Williams,20.0,OKC,C,49.0,36.0,914.0,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,,2.1,4.8,0.436,0.9,2.3,0.407,1.1,2.5,0.463,0.534,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3,5.9,16.2,0.517,0.192,0.15,0.107,0.068,0.483,0.463,0.667,0.2,0.32,0.688,0.407,0.839,0.957,0.047,8.0,0.159,0.556,0.0,0.0,0.0,2022-23
285.0,Chris Duarte,25.0,IND,SF,46.0,12.0,897.0,8.6,0.496,0.523,0.216,2.4,11.9,7.1,9.7,1.3,0.9,10.1,19.0,-0.5,0.4,0.0,-0.003,-2.9,-1.6,-4.5,-0.6,,2.7,7.2,0.369,1.2,3.8,0.316,1.5,3.5,0.428,0.452,1.3,1.6,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9,17.2,0.477,0.183,0.099,0.096,0.09,0.523,0.428,0.541,0.485,0.25,0.3,0.316,0.456,0.782,0.015,4.0,0.328,0.333,3.0,0.0,0.0,2022-23
286.0,Derrick Jones Jr.,25.0,CHI,PF,64.0,0.0,893.0,13.8,0.597,0.348,0.365,7.7,11.6,9.7,5.1,1.6,4.0,8.6,14.5,1.2,1.2,2.4,0.131,-1.2,0.8,-0.4,0.3,,1.8,3.6,0.5,0.4,1.3,0.338,1.4,2.3,0.587,0.559,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0,9.7,0.652,0.548,0.096,0.009,0.0,0.348,0.587,0.627,0.364,0.5,,0.338,0.739,1.0,0.178,35.0,0.6,0.375,0.0,0.0,0.0,2022-23
